,mass_wrt_earth,radius_wrt_earth,planet_type
3015,7.53,2.6069999999999998,Neptune-like
3016,9.28,2.9480000000000004,Neptune-like
3017,5.97,2.2769999999999997,Neptune-like
3018,11.5,3.344,Neptune-like
3019,4.63,1.992,Super Earth
3020,9.65,3.0140000000000002,Neptune-like
3021,7.95,2.684,Neptune-like
3022,8.2,2.739,Neptune-like
3023,1.04,1.02,Super Earth
3024,2.95,1.53,Super Earth
3025,7.53,2.6069999999999998,Neptune-like
3026,2.91,1.515,Super Earth
3027,1.76,1.18,Super Earth
3028,0.702,0.913,Terrestrial
3029,6.82,2.453,Neptune-like
3030,10.2,3.102,Neptune-like
3031,9.39,2.97,Neptune-like
3032,4.0,1.828,Super Earth
3033,1.68,1.165,Super Earth
3034,6.3,2.343,Neptune-like
3035,8.0,2.695,Neptune-like
3036,3.01,1.547,Super Earth
3037,7.51,2.596,Neptune-like
3038,5.13,2.117,Neptune-like
3039,3.02,1.549,Super Earth
3040,8.05,2.706,Neptune-like
3041,2.21,1.289,Super Earth
3042,6.75,2.442,Neptune-like
3043,1.01,1.01,Super Earth
3044,1.09,1.033,Super Earth
3045,5.56,2.22,Neptune-like
3046,2.89,1.51,Super Earth
3047,7.22,2.541,Neptune-like
3048,6.35,2.354,Neptune-like
3049,2.95,1.527,Super Earth
3050,6.0,2.2769999999999997,Neptune-like
3051,2.07,1.239,Super Earth
3052,2.2,1.286,Super Earth
3053,3.9,1.802,Super Earth
3054,1.69,1.167,Super Earth
3055,1.32,1.089,Super Earth
3056,0.79,0.944,Terrestrial
3057,4.86,2.051,Super Earth
3058,1.57,1.143,Super Earth
3059,4.78,2.03,Super Earth
3060,3.02,1.55,Super Earth
3061,2.26,1.307,Super Earth
3062,3.25,1.619,Super Earth
3063,1.95,1.215,Super Earth
3064,0.337,0.744,Terrestrial
3065,3.83,1.781,Super Earth
3066,2.4,1.354,Super Earth
3067,1.39,1.105,Super Earth
3068,0.315,0.73,Terrestrial
3069,2.86,1.5,Super Earth
3070,3.47,1.682,Super Earth
3071,4.27,1.9,Super Earth
3072,5.65,2.2,Neptune-like
3073,7.56,2.6069999999999998,Neptune-like
3074,2.02,0.802,Super Earth
3075,2.11,0.868,Super Earth
3076,1.04,1.02,Super Earth
3077,5.3,1.23,Super Earth
3078,1.98,1.22,Super Earth
3079,0.693,0.91,Terrestrial
3080,8.35,2.7720000000000002,Neptune-like
3081,6.66,2.42,Neptune-like
3082,2.96,1.53,Super Earth
3083,9.85,3.047,Neptune-like
3084,10.6,3.19,Neptune-like
3085,8.4,2.209,Super Earth
3086,13.1,3.608,Neptune-like
3087,22.5,4.961,Neptune-like
3088,5.18,2.13,Neptune-like
3089,3.15,1.59,Super Earth
3090,6.62,2.409,Neptune-like
3091,8.5,2.794,Neptune-like
3092,3.29,1.63,Super Earth
3093,4.08,1.85,Super Earth
3094,7.13,2.519,Neptune-like
3095,750.4799999999999,2.42,Super Earth
3096,33.9,1.44,Super Earth
3097,6.94,2.486,Neptune-like
3098,3.86,1.79,Super Earth
3099,2.89,1.51,Super Earth
3100,3.33,1.64,Super Earth
3101,1.87,1.2,Super Earth
3102,3.78,1.77,Super Earth
3103,1.81,1.19,Super Earth
3104,3.09,1.57,Super Earth
3105,2.86,1.5,Super Earth
3106,11.0,3.2449999999999997,Neptune-like
3107,3.29,1.63,Super Earth
3108,2.51,1.39,Super Earth
3109,1.87,1.2,Super Earth
3110,2.79,1.48,Super Earth
3111,5.73,2.222,Neptune-like
3112,9.8,3.047,Neptune-like
3113,9.7,1.868,Super Earth
3114,12.75,2.992,Neptune-like
3115,10.07,2.695,Neptune-like
3116,3.08,0.865,Terrestrial
3117,14.3,1.003,Super Earth
3118,19.96,4.62,Neptune-like
3119,8.96,2.882,Neptune-like
3120,12.8,3.553,Neptune-like
3121,2.13,1.26,Super Earth
3122,18.3,1.29,Super Earth
3123,1.32,1.09,Super Earth
3124,7.95,2.684,Neptune-like
3125,3.26,1.62,Super Earth
3126,6.08,2.299,Neptune-like
3127,7.32,2.563,Neptune-like
3128,5.18,2.13,Neptune-like
3129,3.26,1.62,Super Earth
3130,3.78,1.77,Super Earth
3131,23.6,2.343,Super Earth
3132,3.71,1.75,Super Earth
3133,6.12,2.31,Neptune-like
3134,9.48,2.9810000000000003,Neptune-like
3135,5.6,2.23,Neptune-like
3136,4.08,1.85,Super Earth
3137,2.3,1.32,Super Earth
3138,2.79,1.48,Super Earth
3139,10.0,3.08,Neptune-like
3140,7.56,2.6069999999999998,Neptune-like
3141,9.01,2.8930000000000002,Neptune-like
3142,12.5,3.509,Neptune-like
3143,19.1,2.761,Super Earth
3144,5.08,1.639,Super Earth
3145,0.457,0.81,Terrestrial
3146,3.09,1.57,Super Earth
3147,0.904,0.98,Terrestrial
3148,2.33,1.33,Super Earth
3149,3.57,1.71,Super Earth
3150,15.1,2.871,Super Earth
3151,7.9,2.684,Neptune-like
3152,7.41,2.585,Neptune-like
3153,10.1,3.102,Neptune-like
3154,19.4,4.553999999999999,Neptune-like
3155,13.2,3.619,Neptune-like
3156,7.4,2.9370000000000003,Neptune-like
3157,5.1,3.377,Neptune-like
3158,8.0,5.1370000000000005,Neptune-like
3159,4.8,4.51,Neptune-like
3160,2.51,1.39,Super Earth
3161,9.91,3.0580000000000003,Neptune-like
3162,5.9,2.255,Neptune-like
3163,4.54,1.97,Super Earth
3164,1.87,1.2,Super Earth
3165,4.04,1.84,Super Earth
3166,24.0,1.55,Super Earth
3167,45.156,2.233,Super Earth
3168,1.98,1.22,Super Earth
3169,9.85,3.047,Neptune-like
3170,9.48,2.9810000000000003,Neptune-like
3171,2.96,1.53,Super Earth
3172,7.75,2.651,Neptune-like
3173,15.4,3.96,Neptune-like
3174,5.48,2.2,Neptune-like
3175,21.5,4.829,Neptune-like
3176,14.2,3.773,Neptune-like
3177,36.0,2.332,Super Earth
3178,16.8,4.18,Neptune-like
3179,4.82,2.04,Super Earth
3180,35.4,1.73,Super Earth
3181,24.1,1.93,Super Earth
3182,9.69,3.0250000000000004,Neptune-like
3183,14.0,3.7620000000000005,Neptune-like
3184,6.48,2.387,Neptune-like
3185,7.8,2.662,Neptune-like
3186,13.2,3.6300000000000003,Neptune-like
3187,12.1,3.443,Neptune-like
3188,5.6,2.23,Neptune-like
3189,2.18,1.28,Super Earth
3190,4.86,2.05,Super Earth
3191,5.56,2.22,Neptune-like
3192,3.09,1.57,Super Earth
3193,4.66,2.0,Super Earth
3194,2.57,1.41,Super Earth
3195,4.98,2.08,Super Earth
3196,3.64,1.73,Super Earth
3197,6.3,2.343,Neptune-like
3198,9.64,3.0140000000000002,Neptune-like
3199,169.812,5.5,Neptune-like
3200,13.5,2.0,Super Earth
3201,6.04,2.288,Neptune-like
3202,6.85,2.464,Neptune-like
3203,254.4,1.9,Neptune-like
3204,858.6,3.135,Neptune-like
3205,17.6,2.2,Super Earth
3206,2.45,1.37,Super Earth
3207,102.396,2.2,Super Earth
3208,6.04,2.288,Neptune-like
3209,7.13,2.519,Neptune-like
3210,7.32,2.563,Neptune-like
3211,4.66,2.0,Super Earth
3212,6.57,2.409,Neptune-like
3213,4.62,1.99,Super Earth
3214,8.05,2.706,Neptune-like
3215,4.86,2.05,Super Earth
3216,15.2,2.266,Super Earth
3217,7.13,2.519,Neptune-like
3218,225.78,2.18,Super Earth
3219,21.6,2.97,Neptune-like
3220,3.71,1.75,Super Earth
3221,6.08,2.299,Neptune-like
3222,2.86,1.5,Super Earth
3223,3.33,1.64,Super Earth
3224,15.7,4.015,Neptune-like
3225,14.7,3.872,Neptune-like
3226,9.38,2.959,Neptune-like
3227,15.6,3.993,Neptune-like
3228,1.32,1.09,Super Earth
3229,2.89,1.51,Super Earth
3230,3.09,1.57,Super Earth
3231,508.8,2.354,Neptune-like
3232,508.8,2.75,Neptune-like
3233,3.43,1.67,Super Earth
3234,8.15,2.7279999999999998,Neptune-like
3235,1.51,1.13,Super Earth
3236,5.82,2.233,Neptune-like
3237,5.39,2.18,Neptune-like
3238,2.33,1.33,Super Earth
3239,8.1,2.717,Neptune-like
3240,8.1,2.717,Neptune-like
3241,8.1,2.717,Neptune-like
3242,2.04,1.23,Super Earth
3243,5.27,2.15,Neptune-like
3244,3.29,1.63,Super Earth
3245,7.51,2.596,Neptune-like
3246,10.2,3.1129999999999995,Neptune-like
3247,14.3,3.795,Neptune-like
3248,3.2,2.15,Neptune-like
3249,6.8,2.453,Neptune-like
3250,3.02,1.55,Super Earth
3251,9.22,2.9370000000000003,Neptune-like
3252,2.3,1.32,Super Earth
3253,3.15,1.59,Super Earth
3254,5.27,2.15,Neptune-like
3255,6.71,2.431,Neptune-like
3256,6.12,2.31,Neptune-like
3257,7.32,2.563,Neptune-like
3258,25.2,5.313,Neptune-like
3259,21.7,4.862,Neptune-like
3260,15.5,3.9819999999999998,Neptune-like
3261,12.7,3.5420000000000003,Neptune-like
3262,8.25,2.75,Neptune-like
3263,7.75,2.651,Neptune-like
3264,8.7,2.695,Neptune-like
3265,15.2,5.115,Neptune-like
3266,71.868,9.834,Gas Giant
3267,4.7,2.01,Super Earth
3268,3.68,1.74,Super Earth
3269,5.39,2.18,Neptune-like
3270,4.66,2.0,Super Earth
3271,2.42,1.36,Super Earth
3272,3.33,1.64,Super Earth
3273,7.61,2.618,Neptune-like
3274,6.66,2.42,Neptune-like
3275,11.1,3.267,Neptune-like
3276,8.4,2.7720000000000002,Neptune-like
3277,4.12,1.86,Super Earth
3278,7.41,2.585,Neptune-like
3279,6.76,2.442,Neptune-like
3280,7.22,2.541,Neptune-like
3281,6.71,2.431,Neptune-like
3282,14.4,3.8169999999999997,Neptune-like
3283,37.9,1.98,Super Earth
3284,5.18,2.13,Neptune-like
3285,5.77,2.233,Neptune-like
3286,7.04,2.497,Neptune-like
3287,11.4,3.322,Neptune-like
3288,6.66,2.42,Neptune-like
3289,3.5,1.69,Super Earth
3290,5.12,2.7279999999999998,Neptune-like
3291,6.2,2.673,Neptune-like
3292,1.24,1.07,Super Earth
3293,6.39,2.3649999999999998,Neptune-like
3294,4.7,2.01,Super Earth
3295,3.78,1.77,Super Earth
3296,2.04,1.23,Super Earth
3297,0.809,0.95,Terrestrial
3298,0.219,0.66,Terrestrial
3299,77.91,1.43,Super Earth
3300,97.944,1.79,Super Earth
3301,5.69,2.2110000000000003,Neptune-like
3302,2.86,1.5,Super Earth
3303,4.58,1.98,Super Earth
3304,2.99,1.54,Super Earth
3305,4.04,1.84,Super Earth
3306,6.08,2.299,Neptune-like
3307,11.4,3.322,Neptune-like
3308,11.1,3.267,Neptune-like
3309,8.6,2.816,Neptune-like
3310,16.6,2.849,Super Earth
3311,16.3,2.75,Super Earth
3312,87.45,2.871,Gas Giant
3313,64.236,3.3,Gas Giant
3314,15.6,3.993,Neptune-like
3315,12.6,3.52,Neptune-like
3316,12.8,3.553,Neptune-like
3317,49.29,4.224,Gas Giant
3318,37.5,3.047,Neptune-like
3319,2896.98,3.9269999999999996,Gas Giant
3320,4388.400000000001,4.807,Gas Giant
3321,7.78,2.651,Neptune-like
3322,2.7,1.45,Super Earth
3323,4.7,2.01,Super Earth
3324,8.35,2.7720000000000002,Neptune-like
3325,24.4,5.2139999999999995,Neptune-like
3326,29.5,5.83,Neptune-like
3327,1.01,1.01,Super Earth
3328,1.87,1.2,Super Earth
3329,61.056000000000004,2.409,Super Earth
3330,56.285999999999994,3.047,Gas Giant
3331,5.18,2.13,Neptune-like
3332,3.97,1.82,Super Earth
3333,5.65,2.2,Neptune-like
3334,7.32,2.563,Neptune-like
3335,2.36,1.34,Super Earth
3336,1.46,1.12,Super Earth
3337,2.07,1.24,Super Earth
3338,2.45,1.37,Super Earth
3339,2.33,1.33,Super Earth
3340,3.78,1.77,Super Earth
3341,6.04,2.288,Neptune-like
3342,10.7,3.2009999999999996,Neptune-like
3343,3.43,1.67,Super Earth
3344,8.5,2.794,Neptune-like
3345,7.61,2.618,Neptune-like
3346,7.3,2.15,Super Earth
3347,133.56,11.374,Gas Giant
3348,4.0,2.629,Neptune-like
3349,480.18,3.531,Neptune-like
3350,432.48,3.3329999999999997,Neptune-like
3351,5.69,2.2110000000000003,Neptune-like
3352,7.75,2.651,Neptune-like
3353,5.31,2.16,Neptune-like
3354,4.19,1.88,Super Earth
3355,2.3,1.32,Super Earth
3356,2.76,1.47,Super Earth
3357,5.6,2.23,Neptune-like
3358,7.61,2.618,Neptune-like
3359,6.12,2.31,Neptune-like
3360,9.64,3.0140000000000002,Neptune-like
3361,14.0,3.7620000000000005,Neptune-like
3362,3.78,1.77,Super Earth
3363,7.8,2.662,Neptune-like
3364,1.98,1.22,Super Earth
3365,1.71,1.17,Super Earth
3366,2.42,1.36,Super Earth
3367,3.22,1.61,Super Earth
3368,4.66,2.0,Neptune-like
3369,5.02,2.09,Neptune-like
3370,2.96,1.53,Super Earth
3371,3.89,1.8,Super Earth
3372,48.653999999999996,2.816,Gas Giant
3373,41.976,6.412999999999999,Gas Giant
3374,4.5,1.96,Super Earth
3375,4.38,1.93,Super Earth
3376,6.8,2.453,Neptune-like
3377,2.3,1.32,Super Earth
3378,7.51,2.596,Neptune-like
3379,4.12,1.86,Super Earth
3380,4.16,1.87,Super Earth
3381,5.0,2.497,Neptune-like
3382,4.5,2.299,Neptune-like
3383,3.43,1.67,Super Earth
3384,5.69,2.2110000000000003,Neptune-like
3385,2.39,1.35,Super Earth
3386,2.39,1.35,Super Earth
3387,3.71,1.75,Super Earth
3388,15.5,3.9819999999999998,Neptune-like
3390,0.64,0.89,Terrestrial
3391,1.55,1.14,Super Earth
3392,8.55,2.805,Neptune-like
3393,5.35,2.17,Neptune-like
3394,8.0,2.695,Neptune-like
3395,1.87,1.2,Super Earth
3396,10.5,3.531,Neptune-like
3397,6.0,3.234,Neptune-like
3398,9.1,2.662,Neptune-like
3399,3.87,1.794,Super Earth
3400,2.92,1.52,Super Earth
3401,6.12,2.31,Neptune-like
3402,6.66,2.42,Neptune-like
3403,5.77,2.233,Neptune-like
3404,7.44,2.387,Neptune-like
3405,3.64,2.2,Neptune-like
3406,5.14,2.12,Neptune-like
3407,5.31,2.16,Neptune-like
3408,3.05,1.56,Super Earth
3409,6.85,2.464,Neptune-like
3410,11.3,3.828,Neptune-like
3411,639.18,12.067,Gas Giant
3412,23.1,8.635,Neptune-like
3413,1.81,1.19,Super Earth
3414,11.4,3.322,Neptune-like
3415,7.0,2.42,Super Earth
3416,3.53,1.7,Super Earth
3417,2.63,1.43,Super Earth
3418,2.21,1.29,Super Earth
3419,10.1,3.091,Neptune-like
3420,6.94,2.486,Neptune-like
3421,7.13,2.519,Neptune-like
3422,0.498,0.83,Terrestrial
3423,8.75,2.849,Neptune-like
3424,13.7,3.696,Neptune-like
3425,16.1,4.07,Neptune-like
3426,1.2,1.06,Super Earth
3427,1.65,1.16,Super Earth
3428,109.71,2.09,Super Earth
3429,3.61,1.72,Super Earth
3430,19.9,4.62,Neptune-like
3431,13.1,3.608,Neptune-like
3432,3.29,1.63,Super Earth
3433,7.41,2.585,Neptune-like
3434,5.86,2.2439999999999998,Neptune-like
3435,25.9,5.401,Neptune-like
3436,1494.6000000000001,5.202999999999999,Gas Giant
3437,2162.4,3.828,Gas Giant
3438,1.55,1.14,Super Earth
3439,2.45,1.37,Super Earth
3440,3.78,1.77,Super Earth
3441,5.99,2.2769999999999997,Neptune-like
3442,1.01,1.01,Super Earth
3443,3.43,1.67,Super Earth
3444,684.654,1.43,Super Earth
3445,79.818,1.63,Super Earth
3446,1.55,1.14,Super Earth
3447,10.1,3.091,Neptune-like
3448,4.81,2.039,Super Earth
3449,8.8,2.8600000000000003,Neptune-like
3450,6.99,2.497,Neptune-like
3451,8.2,2.739,Neptune-like
3452,44.52,1.52,Super Earth
3453,17.4,1.4,Super Earth
3454,6.9,1.21,Super Earth
3455,1.41,1.11,Super Earth
3456,20.3,1.03,Super Earth
3457,3.64,1.73,Super Earth
3458,28.5,2.255,Super Earth
3459,39.4,5.302,Gas Giant
3460,2.54,1.4,Super Earth
3461,4.38,1.93,Super Earth
3462,1303.8,2.2,Gas Giant
3463,159.0,2.0,Neptune-like
3464,7.75,2.651,Neptune-like
3465,2.86,1.5,Super Earth
3466,0.477,0.82,Terrestrial
3467,2.39,1.35,Super Earth
3468,4.46,1.95,Super Earth
3469,3.97,1.82,Super Earth
3470,4.04,1.84,Super Earth
3471,3.33,1.64,Super Earth
3472,1.71,1.17,Super Earth
3473,1.32,1.09,Super Earth
3474,1.76,1.18,Super Earth
3475,28.2,1.32,Super Earth
3476,1.41,1.11,Super Earth
3477,1.46,1.12,Super Earth
3478,2.63,1.43,Super Earth
3479,2.57,1.41,Super Earth
3480,11.4,3.322,Neptune-like
3481,9.64,3.0140000000000002,Neptune-like
3482,1.04,1.02,Super Earth
3483,5.06,2.1,Neptune-like
3484,6.21,2.3209999999999997,Neptune-like
3485,2.99,1.54,Super Earth
3486,4.86,2.05,Super Earth
3487,30.6,2.398,Super Earth
3488,6.08,2.299,Neptune-like
3489,9.27,2.9480000000000004,Neptune-like
3490,8.5,1.56,Super Earth
3491,2.6,1.42,Super Earth
3492,7.3,1.15,Super Earth
3493,14.7,1.17,Super Earth
3494,3.68,1.74,Super Earth
3495,0.39,3.135,Terrestrial
3496,3.91,5.247,Neptune-like
3497,5.57,3.949,Neptune-like
3498,9.6,4.378,Neptune-like
3499,6.94,2.486,Neptune-like
3500,11.3,3.311,Neptune-like
3501,1.76,1.18,Super Earth
3502,3.53,1.7,Super Earth
3503,4.08,1.85,Super Earth
3504,4.62,1.99,Super Earth
3505,5.69,2.2110000000000003,Neptune-like
3506,4.5,1.96,Super Earth
3507,6.76,2.442,Neptune-like
3508,0.615,0.88,Terrestrial
3509,6.39,2.3649999999999998,Neptune-like
3510,4.74,2.02,Super Earth
3511,7.32,2.563,Neptune-like
3512,9.01,2.8930000000000002,Neptune-like
3513,0.5,0.74,Terrestrial
3514,2.2,1.2,Super Earth
3515,7.56,2.6069999999999998,Neptune-like
3516,9.64,3.0140000000000002,Neptune-like
3517,4.54,1.97,Super Earth
3518,3.71,1.75,Super Earth
3519,2.92,1.52,Super Earth
3520,2.33,1.33,Super Earth
3521,94.446,1.9,Super Earth
3522,4.5,1.96,Super Earth
3523,69.96,8.404,Gas Giant
3524,4.08,1.85,Super Earth
3525,6.1,3.047,Neptune-like
3526,14.9,2.75,Super Earth
3527,4.8,3.003,Neptune-like
3528,11.1,3.135,Neptune-like
3529,7.85,2.673,Neptune-like
3530,0.566,0.86,Terrestrial
3531,2.07,1.24,Super Earth
3532,0.449,0.806,Terrestrial
3533,0.64,0.89,Terrestrial
3534,2.48,1.38,Super Earth
3535,4.04,1.84,Super Earth
3536,2.27,1.31,Super Earth
3537,2.07,1.24,Super Earth
3538,2.73,1.46,Super Earth
3539,7.8,2.662,Neptune-like
3540,3.09,1.57,Super Earth
3541,3.93,1.81,Super Earth
3542,4.04,1.84,Super Earth
3543,7.61,2.618,Neptune-like
3544,11.6,3.366,Neptune-like
3545,7.85,2.673,Neptune-like
3546,8.5,2.794,Neptune-like
3547,12.2,3.465,Neptune-like
3548,2.9,4.224,Neptune-like
3549,2.7,3.9379999999999997,Neptune-like
3550,40.386,8.008,Gas Giant
3551,3.36,1.65,Super Earth
3552,5.06,2.1,Neptune-like
3553,2.7,1.45,Super Earth
3554,6.9,2.475,Neptune-like
3555,0.615,0.88,Terrestrial
3556,2.7,1.45,Super Earth
3557,1.65,1.16,Super Earth
3558,66.462,1.69,Super Earth
3559,4.86,2.05,Super Earth
3560,3.02,1.55,Super Earth
3561,5.27,2.15,Neptune-like
3562,4.82,2.04,Super Earth
3563,3.33,1.64,Super Earth
3564,2.73,1.46,Super Earth
3565,3.86,1.79,Super Earth
3566,2.24,1.3,Super Earth
3567,1.87,1.2,Super Earth
3568,10.7,3.2009999999999996,Neptune-like
3569,14.3,3.8059999999999996,Neptune-like
3570,1.51,1.13,Super Earth
3571,2.57,1.41,Super Earth
3572,3.83,1.498,Super Earth
3573,7.13,3.608,Neptune-like
3574,3.15,1.59,Super Earth
3575,4.31,1.91,Super Earth
3576,4.23,1.89,Super Earth
3577,3.82,1.78,Super Earth
3578,2.42,1.36,Super Earth
3579,5.02,2.09,Super Earth
3580,3.5,1.69,Super Earth
3581,2.42,1.36,Super Earth
3582,2.07,1.24,Super Earth
3583,1.08,1.03,Super Earth
3584,1.37,1.1,Super Earth
3585,2.27,1.31,Super Earth
3586,2.7,1.45,Super Earth
3587,7.51,2.596,Neptune-like
3588,1.24,1.07,Super Earth
3589,3.86,1.79,Super Earth
3590,2.51,1.39,Super Earth
3591,4.9,2.06,Super Earth
3592,0.347,0.75,Terrestrial
3593,0.271,0.7,Terrestrial
3594,3.39,1.66,Super Earth
3595,5.86,2.2439999999999998,Neptune-like
3596,3.1783,0.296,Super Earth
3597,12.0,0.75,Terrestrial
3598,12.2,1.94,Neptune-like
3599,0.0275,0.37,Terrestrial
3600,1.81,1.19,Super Earth
3601,2.15,1.27,Super Earth
3602,0.937,0.99,Terrestrial
3603,1.46,1.12,Super Earth
3604,1.23,1.067,Super Earth
3605,2.3,1.32,Super Earth
3606,3.15,1.59,Super Earth
3607,2.3,1.32,Super Earth
3608,2.07,1.24,Super Earth
3609,1.46,1.12,Super Earth
3610,1.51,1.13,Super Earth
3611,12.8,2.684,Super Earth
3612,13.2,2.9810000000000003,Neptune-like
3613,7.36,2.5740000000000003,Neptune-like
3614,2.51,1.39,Super Earth
3615,3.12,1.58,Super Earth
3616,1.08,1.03,Super Earth
3617,0.64,0.89,Terrestrial
3618,0.457,0.81,Terrestrial
3619,0.566,0.86,Terrestrial
3620,2.89,1.51,Super Earth
3621,2.73,1.46,Super Earth
3622,122.11200000000001,4.224,Gas Giant
3623,0.477,0.82,Terrestrial
3624,0.418,0.79,Terrestrial
3625,10.3,3.135,Neptune-like
3626,12.3,3.476,Neptune-like
3627,0.972,1.0,Terrestrial
3628,1.37,1.1,Super Earth
3629,2.21,1.29,Super Earth
3630,2.33,1.33,Super Earth
3631,3.19,1.6,Super Earth
3632,3.39,1.66,Super Earth
3633,2.86,1.501,Super Earth
3634,1.08,1.03,Super Earth
3635,2.3,1.32,Super Earth
3636,75.684,3.432,Gas Giant
3637,17.9,5.202999999999999,Neptune-like
3638,6.62,2.409,Neptune-like
3639,31.6,6.061000000000001,Neptune-like
3640,0.749,0.93,Terrestrial
3641,1.01,1.01,Super Earth
3642,0.615,0.88,Terrestrial
3643,0.84,0.96,Terrestrial
3644,2.63,1.43,Super Earth
3645,4.23,1.89,Super Earth
3646,6391.8,13.64,Gas Giant
3647,3.36,1.65,Super Earth
3648,2.83,1.49,Super Earth
3649,3.57,1.71,Super Earth
3650,5.27,2.15,Neptune-like
3651,5.77,2.233,Neptune-like
3652,1.98,1.22,Super Earth
3653,3.05,1.56,Super Earth
3654,2.48,1.38,Super Earth
3655,2.73,1.46,Super Earth
3656,2.1,1.25,Super Earth
3657,3.71,1.75,Super Earth
3658,2.6,1.42,Super Earth
3659,2.15,1.27,Super Earth
3660,3.61,1.72,Super Earth
3661,4.98,2.08,Super Earth
3662,19.6,4.576,Neptune-like
3663,6.35,1.43,Super Earth
3664,2.71,0.85,Super Earth
3665,3.2,1.07,Super Earth
3666,4006.7999999999997,12.100000000000001,Gas Giant
3667,5.0,0.82,Terrestrial
3668,22.0,1.19,Super Earth
3669,699.6,12.87,Gas Giant
3670,8.44,2.783,Neptune-like
3671,25.6,2.354,Super Earth
3672,26.4,4.3340000000000005,Neptune-like
3673,15.2,3.256,Neptune-like
3674,10.8,3.223,Neptune-like
3675,299.238,14.751,Gas Giant
3676,67.098,4.268,Gas Giant
3677,3.5,1.71,Super Earth
3678,29.9,2.959,Neptune-like
3679,119.886,1.21,Super Earth
3680,4.7,2.2110000000000003,Super Earth
3681,58.193999999999996,2.431,Super Earth
3682,6.57,2.409,Neptune-like
3683,11.0,2.266,Super Earth
3684,7.7,2.6399999999999997,Neptune-like
3685,349.8,13.2,Gas Giant
3686,23.7,5.126,Neptune-like
3687,795.0,10.559999999999999,Gas Giant
3688,2321.4,12.43,Gas Giant
3689,178.08,14.190000000000001,Gas Giant
3690,16.1,4.0809999999999995,Neptune-like
3691,136.74,12.649999999999999,Gas Giant
3692,189.20999999999998,13.112,Gas Giant
3693,327.54,9.790000000000001,Gas Giant
3694,2216.46,12.43,Gas Giant
3695,79.5,10.758,Gas Giant
3696,108.12,11.99,Gas Giant
3697,92.22,13.53,Gas Giant
3698,403.86,11.88,Gas Giant
3699,0.399,0.78,Terrestrial
3700,0.315,0.73,Terrestrial
3701,0.13,0.57,Terrestrial
3702,10.6,3.19,Neptune-like
3703,3.71,1.75,Super Earth
3704,0.37,0.764,Terrestrial
3705,0.229,0.668,Terrestrial
3706,1.41,1.11,Super Earth
3707,1720.38,12.595,Gas Giant
3708,772.74,12.979999999999999,Gas Giant
3709,896.76,15.95,Gas Giant
3710,909.4799999999999,12.43,Gas Giant
3711,267.12,21.89,Gas Giant
3712,7.9,2.6399999999999997,Neptune-like
3713,6.04,2.288,Neptune-like
3714,5.22,2.14,Neptune-like
3715,1.46,1.12,Super Earth
3716,5.65,2.2,Neptune-like
3717,1027.14,13.409,Gas Giant
3718,4.12,1.86,Super Earth
3719,3.33,1.64,Super Earth
3720,2.36,1.34,Super Earth
3721,6.04,2.31,Neptune-like
3722,0.0374,0.403,Terrestrial
3723,0.0793,0.497,Terrestrial
3724,0.2,0.53,Terrestrial
3725,0.1,0.546,Terrestrial
3726,0.332,0.741,Terrestrial
3727,3.12,1.58,Super Earth
3728,6.85,2.42,Neptune-like
3729,2.1,1.25,Super Earth
3730,2.86,1.5,Super Earth
3731,1.41,1.11,Super Earth
3732,2.39,1.35,Super Earth
3733,435.66,18.15,Gas Giant
3734,6996.0,11.770000000000001,Gas Giant
3735,4.88,2.056,Super Earth
3736,8.07,2.717,Neptune-like
3737,318.0,11.99,Gas Giant
3738,19.4,6.0280000000000005,Neptune-like
3739,12.5,2.5740000000000003,Super Earth
3740,17.6,0.837,Super Earth
3741,511.98,13.309999999999999,Gas Giant
3742,559.68,13.2,Gas Giant
3743,3.29,1.63,Super Earth
3744,16.0,6.083,Neptune-like
3745,6.05338,2.31,Neptune-like
3746,1418.28,12.649999999999999,Gas Giant
3747,9.19,2.926,Neptune-like
3748,16.4,4.125,Neptune-like
3749,160.59,10.559999999999999,Gas Giant
3750,26.1,5.412,Neptune-like
3751,7.18,2.5300000000000002,Neptune-like
3752,53.92962,2.9480000000000004,Gas Giant
3753,6.0,3.9269999999999996,Neptune-like
3754,9.53,2.992,Neptune-like
3755,10.9,3.234,Neptune-like
3756,9.01,2.8930000000000002,Neptune-like
3757,8.5,2.794,Neptune-like
3758,2.1,1.25,Super Earth
3759,5.69,2.2110000000000003,Neptune-like
3761,1908.0,8.888,Gas Giant
3762,119.568,13.309999999999999,Gas Giant
3763,3.33,1.64,Super Earth
3764,35616.0,14.168000000000001,Gas Giant
3765,37206.0,14.684999999999999,Gas Giant
3766,10.5,3.1569999999999996,Neptune-like
3767,15.6,4.004,Neptune-like
3768,9.59,3.003,Neptune-like
3769,6.76,2.442,Neptune-like
3770,9.69,3.0250000000000004,Neptune-like
3771,4.94,2.07,Super Earth
3772,7.8,2.662,Neptune-like
3773,5.14,2.12,Neptune-like
3774,2.07,2.992,Neptune-like
3775,3.17,4.5649999999999995,Neptune-like
3776,19.02,6.908,Neptune-like
3777,8.15,2.7279999999999998,Neptune-like
3778,6.8,2.453,Neptune-like
3779,6.17,2.3209999999999997,Neptune-like
3780,10.4,3.146,Neptune-like
3781,5.82,2.233,Neptune-like
3782,35616.0,14.146,Gas Giant
3784,7.65,2.629,Neptune-like
